jd_text,cv_text,score
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_14.json
Role: AI Engineer Intern, AI Agent Creator Intern
Skills: Python, Java, C, PyTorch, TensorFlow, LangChain, Transformer, OpenCV, Ultralytics, RAG, YOLO, Pandas, GitHub, Linux, SQLite
Exp: 1 years.",0.3
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_18.json
Role: Machine Learning Engineer
Skills: Python, C, Java, JavaScript, PHP, SQL, PyTorch, TensorFlow, Keras, Scikit-learn, HuggingFace Transformers, Django, Linux, OpenCV, Pandas
Exp: 0 years.",0.3
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_58.json
Role: 
Skills: Snort (IDS/IPS), Wazuh (SIEM), Burp Suite, Wireshark, Nmap, Python, Bash, C, C++, SQL, Linux, Windows Server, Computer Networks, System Security, Log Analysis
Exp: 0 years.",0.7
"We are seeking a proactive **Junior Application Security Analyst** to join our dynamic team. This role focuses on identifying and mitigating web application vulnerabilities, conducting penetration tests using tools like Burp Suite and Kali Linux, and assisting with network security assessments. Ideal candidates will have foundational skills in Python, Node.js, and Linux, with a strong passion for cybersecurity and a willingness to learn in a hands-on environment.","ID: CV_66.json
Role: Server, Barista
Skills: Network Administration, Network Security, Configuration, Troubleshooting, VPN, Network Design, System Administration, Linux, Windows, Virtualization, Python, SQL, HTML/CSS, Java, Command Line Interface
Exp: 0 years.",0.3
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_82.json
Role: 
Skills: English communication, Teamwork, Self-learning and quick adaptation, Time management
Exp: 0 years.",0.0
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_86.json
Role: AI Intern
Skills: Python, Java, Langchain, Pytorch, Chainlit, Gradio, Langgraph, Hugging Face, Unsloth, OpenCV, Scikit-learn, Pandas, SQLite, MongoDB, FastAPI
Exp: 0 years.",0.1
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_88.json
Role: Web Developer
Skills: HTML, CSS, Javascript, Jquery, Bootstrap, ReactJS, PHP, C#, Java, Spring Boot, ASP.NET, Node.js, Express, Docker
Exp: 0 years.",0.9
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_35.json
Role: 
Skills: Python, JavaScript, Microsoft SQL Server, MongoDB, PostgreSQL, Communication, Critical Thinking, Problem-Solving, Teamwork, PyTorch, Hugging Face Transformers, TRL, Unsloth, TensorBoard
Exp: 0 years.",0.4
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_6.json
Role: Instructor
Skills: Machine Learning, Deep Learning, TensorFlow, PyTorch, Scikit-learn, Numpy, Pandas, SQL, Data Analysis, Algorithms, Data Structures, CNN, RNN, Transformers
Exp: 1 years.",0.1
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_26.json
Role: 
Skills: Java, JavaScript, C#, React, Next.js, HTML, CSS, Tailwind CSS, Firebase, MongoDB, REST APIs, Git, Visual Studio Code, Design Patterns, Problem Solving
Exp: 0 years.",0.8
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_53.json
Role: AI Engineer Intern, AI Engineer, Computer Vision Engineer, Machine Learning Engineer
Skills: Python, PyTorch, Scikit-learn, NumPy, Pandas, OpenCV, GPT-4o, YOLOv8, ChromaDB, Hybrid Search, FlagEmbedding, Deep Learning, Computer Vision, Large Language Models, Problem-Solving
Exp: 0 years.",0.0
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_44.json
Role: Software Developer, Leader
Skills: OOP, HTML, CSS, JavaScript, PHP, Node.js, MySQL, MongoDB, Restful API, SVN, GIT, React, Tailwind CSS, Vite, Express, Docker, Nginx, Dart, Flutter, .NET
Exp: 0 years.",0.8
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_4.json
Role: Software Engineer, AI Engineer, Data Engineer, Computer Vision Engineer
Skills: Python, Java, C#, C/C++, PyTorch, TensorFlow, OpenCV, Hadoop, MapReduce, Git, MySQL, MS SQL Server, MongoDB, Problem-solving, Critical thinking
Exp: 1 years.",0.3
"We are seeking an enthusiastic Junior Front-End Developer passionate about crafting exceptional user experiences. You will primarily use ReactJS, HTML/CSS, and JavaScript to build responsive, high-performance web applications. This role involves collaborating on UI/UX design, developing new features, and contributing to a user-friendly product. Experience with SQL Server concepts and a strong analytical mindset are highly valued. Join our team to translate designs into functional, intuitive interfaces.","ID: CV_16.json
Role: Front-End Developer
Skills: HTML/CSS, Javascript, ReactJS, C#, Java, SQL Server, MySQL, UI/UX Design, Responsive Design, Postman, Visual Studio Code, GitHub, Teamwork, Communication, Analytical Thinking
Exp: 0 years.",1.0
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_16.json
Role: Front-End Developer
Skills: HTML/CSS, Javascript, ReactJS, C#, Java, SQL Server, MySQL, UI/UX Design, Responsive Design, Postman, Visual Studio Code, GitHub, Teamwork, Communication, Analytical Thinking
Exp: 0 years.",0.3
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_12.json
Role: Backend Developer, WordPress PHP Developer
Skills: PHP, WordPress, MySQL, SEO, Ajax, Scrum Agile, ACF Pro, WPBakery, Elementor, JavaScript, HTML5, CSS3, FileZilla, GitLab, Yoast SEO
Exp: 0 years.",0.1
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_82.json
Role: 
Skills: English communication, Teamwork, Self-learning and quick adaptation, Time management
Exp: 0 years.",0.0
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_67.json
Role: Full Stack Developer, UI/UX Designer
Skills: JavaScript, TypeScript, Node.js, HTML5, CSS3, SASS, TailwindCSS, SQL, NoSQL, MySQL, MongoDB, ReactJS, Next.js, Git, Docker, Figma, Teamwork, Time Management, Communication, Problem-solving
Exp: 1 years.",0.9
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_24.json
Role: Backend Developer, Full Stack Developer
Skills: Java, Spring Boot, Spring Security, RESTful APIs, MySQL, JavaScript, HTML/CSS, ReactJS, Git, Docker, Maven, JUnit, Mockito, Postman, AWS S3
Exp: 0 years.",0.4
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_49.json
Role: QA Tester
Skills: OOP, Manual Testing, Word, Excel, PowerPoint, Teamwork, Creativity, Database Management System
Exp: 0 years.",0.0
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_68.json
Role: Cross-Platform Mobile Developer, Web Developer
Skills: C/C++, Java, Python, Dart, C#, Flutter, Unity, OOP, MVC, MVVM, REST API, MySQL, SQLite, Firebase, Git/GitHub
Exp: 0 years.",0.3
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_41.json
Role: Cybersecurity Intern
Skills: Node.js, Express.js, MongoDB, Docker, JWT, Cybersecurity, NIST Cybersecurity Framework, Network Security, Penetration Testing, Kali Linux, Burp Suite, Wireshark, Linux, Python, Android Java
Exp: 0 years.",0.7
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_51.json
Role: Backend Intern, Project Leader, Developer
Skills: C#, Java, .NET Core, Laravel, Android SDK, MSSQL, MySQL, Docker, Docker Compose, Git, RESTful API, JWT, EF Core, API Gateway
Exp: 0 years.",0.3
"**Junior Full-stack Developer**

We are seeking a driven Junior Full-stack Developer with a passion for building robust web applications. The ideal candidate possesses hands-on project experience with Node.js and Express.js for backend development, alongside React.js for intuitive frontends. Proficiency in MongoDB, Docker containerization, and RESTful API design is essential. You will contribute to our projects, leveraging your skills in software engineering and modern web technologies. Knowledge of MVC patterns and responsive design is a plus.","ID: CV_20.json
Role: Business Staff
Skills: Python, SQL, JavaScript, Java, C#, HTML, CSS, Node.js, Classic Machine Learning, Business Intelligence, Enterprise Information System Management
Exp: 1 years.",0.2
